counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver,dgdmin,dgdmax,dgdaver,csrmin,csrmax,csraver
93,19:15:07,715.6,114.4,4.37E-04,17.21,17.22,17.21,2.7,2.7,2.7,0.00E+00,7.01E-09,3.34E-10
94,19:15:08,715.6,99.4,4.37E-04,17.21,17.22,17.21,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
97,19:15:10,715.6,80.2,4.37E-04,17.19,17.22,17.2,3.2,5,4.1,0.00E+00,0.00E+00,0.00E+00
98,19:15:11,715.6,117.8,4.27E-04,17.21,17.22,17.21,3.6,3.6,3.6,0.00E+00,0.00E+00,0.00E+00
101,19:15:13,715.6,116.8,4.27E-04,17.21,17.26,17.22,1.8,2.8,2.3,0.00E+00,0.00E+00,0.00E+00
105,19:15:15,715.6,122.6,4.27E-04,17.21,17.26,17.24,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
106,19:15:16,75.2,75.2,4.47E-04,17.19,17.21,17.2,4.1,4.1,4.1,0.00E+00,0.00E+00,0.00E+00
109,19:15:18,715.6,124.6,4.27E-04,17.19,17.22,17.21,1.2,2.2,1.7,0.00E+00,0.00E+00,0.00E+00
111,19:15:20,715.6,123.8,4.47E-04,17.21,17.22,17.21,2,2,2,0.00E+00,0.00E+00,0.00E+00
113,19:15:22,715.6,120.2,4.37E-04,17.2,17.22,17.21,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
121,19:15:26,715.6,121.2,4.27E-04,17.19,17.21,17.2,2.3,2.3,2.3,0.00E+00,7.05E-09,1.72E-10
122,19:15:27,83.6,83.6,4.27E-04,17.21,17.24,17.21,0.3,0.3,0.3,0.00E+00,0.00E+00,0.00E+00
125,19:15:29,715.6,128,4.27E-04,17.22,17.24,17.23,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
126,19:15:30,715.6,113.4,4.37E-04,17.2,17.22,17.21,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
129,19:15:32,715.6,119.9,4.37E-04,17.2,17.21,17.2,3.8,4,3.9,0.00E+00,0.00E+00,0.00E+00
130,19:15:33,715.6,101.2,4.47E-04,17.2,17.21,17.2,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
133,19:15:35,715.6,110.6,4.57E-04,17.18,17.21,17.19,1.3,2,1.6,0.00E+00,7.02E-09,2.70E-10
137,19:15:37,715.6,115.4,4.27E-04,17.18,17.22,17.2,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
138,19:15:38,90.4,90.4,4.37E-04,17.22,17.22,17.22,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
139,19:15:40,715.6,99.6,4.47E-04,17.19,17.22,17.2,1.5,3.8,2.6,0.00E+00,0.00E+00,0.00E+00
140,19:15:41,116.6,116.6,4.37E-04,17.2,17.22,17.2,1.1,1.1,1.1,0.00E+00,0.00E+00,0.00E+00
149,19:15:46,715.6,118.4,4.47E-04,17.17,17.22,17.19,1.1,1.1,1.1,0.00E+00,6.98E-09,1.45E-10
150,19:15:47,173.8,173.8,4.47E-04,17.2,17.23,17.2,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
152,19:15:48,715.6,130,4.37E-04,17.23,17.23,17.23,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
156,19:15:51,715.6,102.6,4.27E-04,17.2,17.23,17.21,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
157,19:15:52,715.6,120.6,4.37E-04,17.22,17.22,17.22,2,2,2,0.00E+00,0.00E+00,0.00E+00
160,19:15:54,715.6,113.8,4.47E-04,17.2,17.22,17.2,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
161,19:15:54,113,113,4.47E-04,17.19,17.19,17.19,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
162,19:15:55,136.6,136.6,4.47E-04,17.19,17.2,17.19,2.6,2.6,2.6,0.00E+00,0.00E+00,0.00E+00
164,19:15:56,715.6,122.6,4.47E-04,17.19,17.21,17.19,0.3,3.8,2,0.00E+00,0.00E+00,0.00E+00
168,19:15:59,715.6,109,4.37E-04,17.18,17.23,17.19,1.1,1.1,1.1,0.00E+00,6.90E-09,3.83E-10
169,19:16:00,715.6,120.2,4.37E-04,17.2,17.23,17.22,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
172,19:16:02,715.6,121.1,4.37E-04,17.2,17.23,17.21,0.3,0.8,0.5,0.00E+00,0.00E+00,0.00E+00
176,19:16:04,715.6,114.6,4.17E-04,17.21,17.24,17.22,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
177,19:16:05,79,79,4.17E-04,17.24,17.24,17.24,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
178,19:16:06,715.6,137,4.17E-04,17.24,17.26,17.24,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
180,19:16:07,40.4,40.4,4.07E-04,17.24,17.26,17.25,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
183,19:16:09,715.6,119.6,4.27E-04,17.22,17.24,17.23,4,4,4,0.00E+00,0.00E+00,0.00E+00
184,19:16:10,117,117,4.17E-04,17.24,17.24,17.24,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
187,19:16:12,715.6,101.3,4.37E-04,17.21,17.24,17.22,0,3.5,1.7,0.00E+00,0.00E+00,0.00E+00
188,19:16:13,715.6,83.2,4.27E-04,17.21,17.25,17.21,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
191,19:16:15,715.6,116.6,4.27E-04,17.24,17.25,17.24,1.2,2.2,1.7,0.00E+00,0.00E+00,0.00E+00
195,19:16:17,715.6,119.8,4.17E-04,17.24,17.25,17.24,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
196,19:16:18,715.6,118.8,4.17E-04,17.24,17.25,17.24,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
199,19:16:20,715.6,109.7,4.27E-04,17.23,17.24,17.23,1.5,3.5,2.5,0.00E+00,6.77E-09,2.26E-10
201,19:16:21,121,121,4.37E-04,17.19,17.23,17.22,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
208,19:16:25,715.6,119,4.27E-04,17.19,17.26,17.22,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
209,19:16:26,96,96,4.27E-04,17.22,17.24,17.22,4.9,4.9,4.9,0.00E+00,0.00E+00,0.00E+00
210,19:16:27,105.6,105.6,4.17E-04,17.24,17.24,17.24,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
212,19:16:28,85.4,85.4,4.37E-04,17.21,17.21,17.21,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
213,19:16:29,715.6,100.6,4.37E-04,17.23,17.23,17.23,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
216,19:16:31,715.6,110.6,4.27E-04,17.22,17.23,17.22,2,2,2,0.00E+00,0.00E+00,0.00E+00
217,19:16:32,147,147,4.27E-04,17.22,17.25,17.22,0.3,0.3,0.3,0.00E+00,0.00E+00,0.00E+00
218,19:16:33,715.6,100,4.17E-04,17.24,17.25,17.24,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
222,19:16:35,715.6,112,4.47E-04,17.21,17.24,17.22,0.2,0.2,0.2,0.00E+00,7.09E-09,3.73E-10
223,19:16:37,715.6,110.3,4.27E-04,17.21,17.23,17.22,2.9,4.3,3.6,0.00E+00,0.00E+00,0.00E+00
224,19:16:38,715.6,103.6,4.27E-04,17.23,17.23,17.23,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
225,19:16:40,715.6,118.2,4.27E-04,17.21,17.23,17.22,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
227,19:16:41,715.6,103.4,4.37E-04,17.21,17.24,17.21,0,0,0,0.00E+00,0.00E+00,0.00E+00
236,19:16:46,715.6,107.8,4.27E-04,17.22,17.25,17.23,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
240,19:16:49,715.6,123.4,4.27E-04,17.21,17.22,17.21,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
241,19:16:50,715.6,100.4,4.27E-04,17.22,17.24,17.22,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
244,19:16:51,715.6,113.2,4.37E-04,17.2,17.24,17.21,2.7,3.5,3.1,0.00E+00,0.00E+00,0.00E+00
248,19:16:54,715.6,128,4.47E-04,17.18,17.2,17.19,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
249,19:16:55,91.8,91.8,4.47E-04,17.2,17.2,17.2,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
252,19:16:57,715.6,125.6,4.37E-04,17.19,17.21,17.19,0.7,3.4,2,0.00E+00,0.00E+00,0.00E+00
254,19:16:58,715.6,108.2,4.47E-04,17.19,17.2,17.19,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
256,19:16:59,715.6,125.4,4.27E-04,17.2,17.21,17.2,1,4,2.5,0.00E+00,0.00E+00,0.00E+00
260,19:17:02,715.6,115,4.37E-04,17.21,17.24,17.23,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
261,19:17:03,105.4,105.4,4.47E-04,17.2,17.21,17.2,5.2,5.2,5.2,0.00E+00,6.93E-09,8.67E-10
264,19:17:05,715.6,113.9,4.17E-04,17.2,17.25,17.23,0.8,2.3,1.5,0.00E+00,6.92E-09,2.31E-10
266,19:17:06,715.6,127.4,4.17E-04,17.24,17.25,17.24,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
267,19:17:07,172,172,4.27E-04,17.24,17.24,17.24,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
269,19:17:08,715.6,100.8,4.17E-04,17.24,17.24,17.24,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
270,19:17:09,715.6,99.4,4.17E-04,17.24,17.24,17.24,4.3,4.3,4.3,0.00E+00,0.00E+00,0.00E+00
273,19:17:11,715.6,115.8,4.27E-04,17.23,17.24,17.23,6,6,6,0.00E+00,0.00E+00,0.00E+00
274,19:17:12,161.4,161.4,4.27E-04,17.22,17.23,17.22,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
277,19:17:14,715.6,126.8,4.17E-04,17.22,17.25,17.24,2.3,3.9,3.1,0.00E+00,0.00E+00,0.00E+00
279,19:17:15,715.6,89.8,4.17E-04,17.24,17.25,17.24,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
281,19:17:16,715.6,133.2,4.27E-04,17.24,17.24,17.24,0.2,0.2,0.2,0.00E+00,0.00E+00,0.00E+00
284,19:17:19,715.6,135.2,4.27E-04,17.21,17.23,17.21,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
286,19:17:22,715.6,89.6,4.37E-04,17.19,17.23,17.22,1.7,2.5,2.1,0.00E+00,0.00E+00,0.00E+00
290,19:17:24,715.6,104.6,4.47E-04,17.19,17.21,17.2,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
291,19:17:25,114.6,114.6,4.47E-04,17.18,17.2,17.19,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
294,19:17:27,715.6,144.3,4.27E-04,17.18,17.24,17.21,2.6,2.7,2.6,0.00E+00,0.00E+00,0.00E+00
295,19:17:28,715.6,105.4,4.27E-04,17.21,17.24,17.23,0.2,0.2,0.2,0.00E+00,0.00E+00,0.00E+00
298,19:17:29,715.6,121.4,4.17E-04,17.21,17.26,17.23,0.1,1.9,1,0.00E+00,0.00E+00,0.00E+00
302,19:17:32,715.6,112.4,4.27E-04,17.23,17.26,17.24,3.4,3.4,3.4,0.00E+00,0.00E+00,0.00E+00
303,19:17:33,715.6,116,4.17E-04,17.23,17.25,17.23,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
306,19:17:35,715.6,105.8,4.37E-04,17.22,17.25,17.22,1.7,2.5,2.1,0.00E+00,0.00E+00,0.00E+00
309,19:17:37,715.6,131,4.27E-04,17.22,17.24,17.22,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
310,19:17:38,125,125,4.27E-04,17.22,17.22,17.22,4.1,4.1,4.1,0.00E+00,0.00E+00,0.00E+00
311,19:17:40,76,76,4.27E-04,17.22,17.22,17.22,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
312,19:17:41,715.6,100,4.37E-04,17.21,17.22,17.21,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
321,19:17:46,715.6,112.2,4.27E-04,17.2,17.22,17.2,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
322,19:17:47,715.6,118.8,4.27E-04,17.22,17.22,17.22,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
325,19:17:49,715.6,77.4,4.37E-04,17.2,17.22,17.2,3.2,4.1,3.6,0.00E+00,0.00E+00,0.00E+00
327,19:17:50,715.6,125.2,4.47E-04,17.2,17.21,17.2,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
329,19:17:51,715.6,120.8,4.27E-04,17.21,17.22,17.21,1.2,5.5,3.3,0.00E+00,0.00E+00,0.00E+00
333,19:17:54,92.6,92.6,4.37E-04,17.2,17.22,17.2,2,2,2,0.00E+00,0.00E+00,0.00E+00
334,19:17:55,715.6,103.6,4.37E-04,17.22,17.22,17.22,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
337,19:17:57,715.6,137.5,4.27E-04,17.22,17.25,17.23,1.2,2,1.6,0.00E+00,0.00E+00,0.00E+00
341,19:17:59,715.6,100.6,4.27E-04,17.21,17.23,17.21,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
342,19:18:00,715.6,103.8,4.27E-04,17.23,17.23,17.23,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
345,19:18:02,148,124.8,4.27E-04,17.23,17.24,17.23,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
346,19:18:03,164.2,164.2,4.27E-04,17.22,17.22,17.22,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
349,19:18:05,715.6,119,4.27E-04,17.22,17.23,17.22,0,1.5,0.7,0.00E+00,0.00E+00,0.00E+00
353,19:18:07,715.6,124.6,4.27E-04,17.23,17.23,17.23,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
354,19:18:08,207.8,207.8,4.37E-04,17.22,17.23,17.22,0.6,0.6,0.6,0.00E+00,0.00E+00,0.00E+00
357,19:18:10,715.6,116.4,4.27E-04,17.21,17.23,17.21,0.9,2.2,1.5,0.00E+00,0.00E+00,0.00E+00
358,19:18:11,715.6,122,4.37E-04,17.21,17.21,17.21,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
361,19:18:12,715.6,104.4,4.27E-04,17.21,17.23,17.21,1.2,5,3.1,0.00E+00,0.00E+00,0.00E+00
365,19:18:15,715.6,117.6,4.37E-04,17.21,17.23,17.22,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
366,19:18:16,715.6,98.6,4.27E-04,17.21,17.25,17.21,0.1,0.1,0.1,0.00E+00,0.00E+00,0.00E+00
369,19:18:18,715.6,133.3,4.27E-04,17.23,17.25,17.23,2.5,4.2,3.3,0.00E+00,0.00E+00,0.00E+00
371,19:18:20,715.6,123.2,4.27E-04,17.23,17.25,17.23,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
373,19:18:22,715.6,101.4,4.27E-04,17.23,17.24,17.23,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
380,19:18:26,715.6,122.4,4.47E-04,17.18,17.24,17.21,2.2,2.2,2.2,0.00E+00,7.07E-09,1.77E-10
381,19:18:27,715.6,120.2,4.47E-04,17.18,17.19,17.18,0,0,0,0.00E+00,0.00E+00,0.00E+00
385,19:18:29,715.6,120.4,4.47E-04,17.18,17.2,17.19,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
386,19:18:30,150.8,150.8,4.47E-04,17.18,17.18,17.18,2,2,2,0.00E+00,0.00E+00,0.00E+00
388,19:18:31,715.6,117.2,4.57E-04,17.16,17.18,17.16,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
389,19:18:32,115.4,115.4,4.57E-04,17.18,17.18,17.18,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
390,19:18:33,715.6,92.6,4.47E-04,17.18,17.2,17.18,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
392,19:18:34,715.6,132.4,4.47E-04,17.18,17.2,17.19,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
396,19:18:37,715.6,122.2,4.27E-04,17.21,17.24,17.22,4,4,4,0.00E+00,0.00E+00,0.00E+00
397,19:18:38,715.6,125.6,4.27E-04,17.23,17.24,17.23,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
398,19:18:40,715.6,96.8,4.27E-04,17.22,17.23,17.22,1,2.6,1.8,0.00E+00,0.00E+00,0.00E+00
399,19:18:41,715.6,90.8,4.27E-04,17.22,17.23,17.22,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
406,19:18:45,715.6,113,4.37E-04,17.21,17.24,17.22,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
408,19:18:46,715.6,138,4.27E-04,17.22,17.22,17.22,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
409,19:18:47,144.8,144.8,4.27E-04,17.23,17.23,17.23,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
411,19:18:48,715.6,111.8,4.17E-04,17.23,17.23,17.23,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
413,19:18:50,72.8,72.8,4.17E-04,17.25,17.25,17.25,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
415,19:18:51,715.6,120.6,4.27E-04,17.24,17.25,17.24,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
416,19:18:52,715.6,116.2,4.27E-04,17.23,17.24,17.23,0.4,0.4,0.4,0.00E+00,0.00E+00,0.00E+00
419,19:18:54,715.6,107.8,4.27E-04,17.22,17.24,17.22,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
420,19:18:55,715.6,114.2,4.07E-04,17.24,17.25,17.24,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
423,19:18:57,715.6,98.6,4.17E-04,17.23,17.25,17.23,3.2,4.2,3.7,0.00E+00,0.00E+00,0.00E+00
425,19:18:58,38.8,38.8,4.27E-04,17.22,17.22,17.22,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
426,19:18:59,715.6,130.2,4.27E-04,17.22,17.25,17.22,0.4,0.4,0.4,0.00E+00,0.00E+00,0.00E+00
429,19:19:01,715.6,95.1,4.17E-04,17.23,17.26,17.24,0.5,1,0.7,0.00E+00,0.00E+00,0.00E+00
433,19:19:03,715.6,131.2,4.17E-04,17.23,17.24,17.23,3,3,3,0.00E+00,0.00E+00,0.00E+00
434,19:19:04,715.6,133.4,4.17E-04,17.24,17.25,17.24,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
437,19:19:06,715.6,129.2,4.27E-04,17.21,17.25,17.23,0.9,1.8,1.3,0.00E+00,0.00E+00,0.00E+00
441,19:19:08,715.6,126.4,4.47E-04,17.19,17.21,17.19,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
442,19:19:09,715.6,104.2,4.37E-04,17.2,17.22,17.2,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
444,19:19:10,715.6,103.6,4.37E-04,17.22,17.23,17.22,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
446,19:19:12,715.6,96.8,4.27E-04,17.21,17.23,17.21,2.5,2.5,2.5,0.00E+00,6.73E-09,7.48E-10
448,19:19:13,715.6,114,4.27E-04,17.23,17.23,17.23,0.1,0.1,0.1,0.00E+00,0.00E+00,0.00E+00
449,19:19:14,229.4,229.4,4.27E-04,17.23,17.23,17.23,1,1,1,0.00E+00,0.00E+00,0.00E+00
452,19:19:16,715.6,111.8,4.37E-04,17.19,17.23,17.21,0.4,0.4,0.4,0.00E+00,7.13E-09,3.75E-10
453,19:19:17,87.2,87.2,4.57E-04,17.21,17.21,17.21,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
454,19:19:19,715.6,118.4,4.37E-04,17.21,17.21,17.21,3.6,5.3,4.4,0.00E+00,0.00E+00,0.00E+00
455,19:19:20,110,110,4.37E-04,17.2,17.2,17.2,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
456,19:19:21,715.6,102.4,4.37E-04,17.19,17.2,17.19,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
464,19:19:26,715.6,113.7,4.47E-04,17.18,17.22,17.19,0.9,1.9,1.4,0.00E+00,0.00E+00,0.00E+00
466,19:19:27,715.6,103.4,4.47E-04,17.18,17.21,17.18,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
469,19:19:30,715.6,108.7,4.47E-04,17.18,17.22,17.19,1,2.4,1.7,0.00E+00,0.00E+00,0.00E+00
471,19:19:31,715.6,142.8,4.27E-04,17.18,17.22,17.2,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
472,19:19:32,715.6,141,4.27E-04,17.22,17.22,17.22,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
475,19:19:34,715.6,102,4.37E-04,17.22,17.22,17.22,0.6,0.6,0.6,0.00E+00,0.00E+00,0.00E+00
476,19:19:35,67.6,67.6,4.37E-04,17.2,17.2,17.2,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
479,19:19:37,715.6,130.1,4.47E-04,17.2,17.2,17.2,1.6,3.2,2.4,0.00E+00,0.00E+00,0.00E+00
