counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver,dgdmin,dgdmax,dgdaver,csrmin,csrmax,csraver
93,19:01:50,715.6,95.2,4.57E-04,17.18,17.18,17.18,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
96,19:01:52,715.6,108,4.57E-04,17.15,17.19,17.18,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
97,19:01:53,715.6,106,4.79E-04,17.14,17.15,17.14,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
100,19:01:55,715.6,113.6,4.68E-04,17.14,17.18,17.15,1.6,5.1,3.3,0.00E+00,0.00E+00,0.00E+00
104,19:01:57,715.6,106,4.57E-04,17.17,17.19,17.17,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
105,19:01:58,715.6,129.2,4.47E-04,17.19,17.19,17.19,4.3,4.3,4.3,0.00E+00,0.00E+00,0.00E+00
108,19:02:00,715.6,116.7,4.37E-04,17.19,17.22,17.2,1.7,1.8,1.7,0.00E+00,0.00E+00,0.00E+00
109,19:02:01,715.6,120.8,4.27E-04,17.22,17.23,17.22,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
111,19:02:02,715.6,115,4.57E-04,17.18,17.23,17.2,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
112,19:02:03,715.6,110,4.57E-04,17.18,17.19,17.18,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
115,19:02:05,715.6,103.4,4.47E-04,17.19,17.2,17.19,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
117,19:02:06,715.6,134.2,4.37E-04,17.2,17.21,17.2,0.6,0.6,0.6,0.00E+00,0.00E+00,0.00E+00
118,19:02:07,715.6,113.6,4.37E-04,17.21,17.22,17.21,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
121,19:02:09,715.6,100.1,4.37E-04,17.19,17.22,17.2,1.5,2.5,2,0.00E+00,0.00E+00,0.00E+00
123,19:02:10,715.6,127.8,4.47E-04,17.19,17.19,17.19,1,1,1,0.00E+00,0.00E+00,0.00E+00
125,19:02:11,715.6,108.2,4.68E-04,17.18,17.19,17.18,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
126,19:02:12,715.6,98.2,4.68E-04,17.18,17.18,17.18,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
128,19:02:14,715.6,120.4,4.47E-04,17.18,17.2,17.18,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
130,19:02:15,715.6,114.6,4.57E-04,17.18,17.2,17.19,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
132,19:02:16,715.6,113.4,4.37E-04,17.18,17.19,17.18,0.2,0.2,0.2,0.00E+00,0.00E+00,0.00E+00
136,19:02:19,715.6,127.8,4.27E-04,17.21,17.23,17.21,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
138,19:02:21,715.6,115.2,4.47E-04,17.18,17.2,17.19,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
141,19:02:23,164.2,164.2,4.47E-04,17.17,17.21,17.17,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
143,19:02:24,715.6,124.2,4.47E-04,17.2,17.21,17.2,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
146,19:02:26,715.6,116.2,4.57E-04,17.18,17.2,17.18,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
149,19:02:28,715.6,108.6,4.37E-04,17.19,17.21,17.2,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
150,19:02:29,715.6,104,4.47E-04,17.2,17.2,17.2,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
153,19:02:31,715.6,95.6,4.37E-04,17.2,17.22,17.2,2.8,3.7,3.2,0.00E+00,0.00E+00,0.00E+00
155,19:02:32,715.6,109.2,4.37E-04,17.2,17.21,17.2,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
157,19:02:33,715.6,101,4.37E-04,17.21,17.21,17.21,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
161,19:02:36,715.6,115.8,4.47E-04,17.2,17.22,17.2,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
162,19:02:37,715.6,114.4,4.37E-04,17.2,17.23,17.2,1,1,1,0.00E+00,0.00E+00,0.00E+00
164,19:02:38,715.6,115.6,4.17E-04,17.23,17.25,17.24,3,3,3,0.00E+00,0.00E+00,0.00E+00
165,19:02:39,715.6,77.6,4.17E-04,17.24,17.25,17.24,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
175,19:02:45,715.6,107.7,4.47E-04,17.18,17.24,17.2,1.5,2.9,2.2,0.00E+00,0.00E+00,0.00E+00
177,19:02:46,715.6,102.8,4.37E-04,17.19,17.23,17.19,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
179,19:02:47,715.6,116,4.27E-04,17.21,17.24,17.22,1.6,2.1,1.8,0.00E+00,0.00E+00,0.00E+00
183,19:02:50,715.6,123.8,4.47E-04,17.2,17.21,17.2,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
184,19:02:51,715.6,121.2,4.37E-04,17.2,17.22,17.2,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
187,19:02:53,715.6,108.3,4.27E-04,17.22,17.23,17.22,1.5,3,2.2,0.00E+00,0.00E+00,0.00E+00
189,19:02:54,715.6,91.8,4.37E-04,17.21,17.23,17.22,4.5,4.5,4.5,0.00E+00,0.00E+00,0.00E+00
191,19:02:55,715.6,110.8,4.27E-04,17.21,17.23,17.21,1.2,3.3,2.2,0.00E+00,0.00E+00,0.00E+00
195,19:02:58,715.6,126.4,4.57E-04,17.19,17.23,17.21,2.6,2.6,2.6,0.00E+00,0.00E+00,0.00E+00
196,19:02:59,715.6,109.4,4.47E-04,17.19,17.2,17.19,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
199,19:03:01,715.6,108.8,4.37E-04,17.2,17.22,17.21,0.1,1,0.5,0.00E+00,0.00E+00,0.00E+00
203,19:03:03,715.6,113.2,4.37E-04,17.2,17.22,17.21,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
204,19:03:04,715.6,104.8,4.37E-04,17.2,17.22,17.2,4.5,4.5,4.5,0.00E+00,0.00E+00,0.00E+00
207,19:03:06,715.6,108.5,4.27E-04,17.22,17.23,17.22,1.9,2.2,2,0.00E+00,0.00E+00,0.00E+00
208,19:03:07,715.6,129,4.27E-04,17.21,17.23,17.22,2,2,2,0.00E+00,0.00E+00,0.00E+00
210,19:03:08,715.6,124.2,4.47E-04,17.18,17.21,17.19,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
211,19:03:09,715.6,137.8,4.47E-04,17.18,17.23,17.2,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
214,19:03:11,715.6,104.6,4.27E-04,17.22,17.24,17.23,5.8,5.8,5.8,0.00E+00,0.00E+00,0.00E+00
215,19:03:12,715.6,109.8,4.37E-04,17.22,17.23,17.22,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
218,19:03:13,715.6,131.2,4.27E-04,17.22,17.23,17.22,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
219,19:03:14,715.6,128.8,4.27E-04,17.22,17.23,17.22,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
222,19:03:16,715.6,118,4.27E-04,17.22,17.23,17.22,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
223,19:03:17,715.6,124.8,4.37E-04,17.2,17.22,17.21,0.4,0.4,0.4,0.00E+00,0.00E+00,0.00E+00
224,19:03:18,715.6,120.8,4.27E-04,17.2,17.24,17.21,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
226,19:03:20,715.6,106.2,4.17E-04,17.24,17.24,17.24,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
228,19:03:23,61.8,61.8,4.17E-04,17.26,17.26,17.26,2.1,2.8,2.4,0.00E+00,0.00E+00,0.00E+00
232,19:03:26,715.6,111.2,4.07E-04,17.25,17.27,17.26,0.1,0.1,0.1,0.00E+00,0.00E+00,0.00E+00
233,19:03:27,715.6,110.4,4.17E-04,17.25,17.25,17.25,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
236,19:03:29,715.6,123,4.07E-04,17.25,17.27,17.25,1.5,1.5,1.5,0.00E+00,6.95E-09,3.31E-10
237,19:03:30,715.6,119.6,4.17E-04,17.23,17.27,17.26,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
240,19:03:31,715.6,122.6,4.37E-04,17.21,17.23,17.21,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
241,19:03:32,715.6,82.4,4.37E-04,17.24,17.24,17.24,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
242,19:03:33,715.6,117,4.27E-04,17.22,17.24,17.23,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
244,19:03:35,106.8,106.8,4.37E-04,17.21,17.22,17.21,2.6,2.9,2.7,0.00E+00,0.00E+00,0.00E+00
247,19:03:37,715.6,100.2,4.27E-04,17.22,17.23,17.22,0.3,0.3,0.3,0.00E+00,0.00E+00,0.00E+00
248,19:03:38,715.6,114.2,4.27E-04,17.23,17.23,17.23,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
249,19:03:40,715.6,100.2,4.17E-04,17.24,17.25,17.24,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
260,19:03:46,715.6,82.6,4.17E-04,17.24,17.25,17.24,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
261,19:03:47,715.6,103.8,4.07E-04,17.25,17.25,17.25,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
263,19:03:48,715.6,114.6,4.27E-04,17.24,17.25,17.24,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
264,19:03:49,715.6,116,4.27E-04,17.24,17.24,17.24,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
267,19:03:51,715.6,99.4,4.37E-04,17.22,17.24,17.23,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
268,19:03:52,715.6,99.8,4.27E-04,17.22,17.24,17.22,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
271,19:03:54,715.6,129.5,4.37E-04,17.22,17.24,17.22,2.2,2.5,2.3,0.00E+00,6.94E-09,2.04E-10
272,19:03:55,715.6,119.8,4.27E-04,17.22,17.22,17.22,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
274,19:03:56,715.6,124.8,4.17E-04,17.22,17.25,17.23,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
275,19:03:57,715.6,122.6,4.17E-04,17.21,17.25,17.23,0,0,0,0.00E+00,0.00E+00,0.00E+00
278,19:03:59,715.6,102.2,4.47E-04,17.2,17.21,17.2,0.2,0.2,0.2,0.00E+00,0.00E+00,0.00E+00
280,19:04:00,715.6,89.4,4.47E-04,17.2,17.21,17.2,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
282,19:04:01,715.6,125.4,4.27E-04,17.2,17.21,17.2,0.4,0.4,0.4,0.00E+00,0.00E+00,0.00E+00
286,19:04:04,715.6,104,4.47E-04,17.2,17.23,17.21,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
287,19:04:05,715.6,106.4,4.27E-04,17.22,17.24,17.22,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
290,19:04:07,715.6,110.2,4.37E-04,17.2,17.24,17.21,0.4,3.6,2,0.00E+00,0.00E+00,0.00E+00
292,19:04:08,715.6,100.4,4.37E-04,17.2,17.21,17.2,3,3,3,0.00E+00,0.00E+00,0.00E+00
293,19:04:09,715.6,124.6,4.37E-04,17.2,17.21,17.2,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
296,19:04:11,715.6,109.5,4.37E-04,17.19,17.21,17.2,0.3,5.6,2.9,0.00E+00,0.00E+00,0.00E+00
300,19:04:13,113.4,113.4,4.47E-04,17.18,17.2,17.19,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
301,19:04:14,715.6,113.4,4.57E-04,17.18,17.19,17.18,1.1,1.1,1.1,0.00E+00,0.00E+00,0.00E+00
304,19:04:16,715.6,109.9,4.27E-04,17.19,17.24,17.22,1.5,3.5,2.5,0.00E+00,0.00E+00,0.00E+00
305,19:04:17,715.6,102.6,4.27E-04,17.23,17.24,17.23,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
306,19:04:18,715.6,133.8,4.17E-04,17.23,17.24,17.23,2.5,3.6,3,0.00E+00,0.00E+00,0.00E+00
308,19:04:21,715.6,116.2,4.27E-04,17.23,17.25,17.23,0.4,0.4,0.4,0.00E+00,0.00E+00,0.00E+00
316,19:04:25,52.8,52.8,4.47E-04,17.21,17.24,17.23,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
318,19:04:27,715.6,113.2,4.47E-04,17.2,17.2,17.2,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
321,19:04:29,86.4,86.4,4.37E-04,17.21,17.22,17.21,0.4,2.2,1.3,0.00E+00,0.00E+00,0.00E+00
325,19:04:31,715.6,114.6,4.47E-04,17.19,17.21,17.19,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
326,19:04:32,715.6,133.4,4.37E-04,17.2,17.21,17.2,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
329,19:04:34,715.6,127.4,4.47E-04,17.19,17.21,17.19,2.6,2.9,2.7,0.00E+00,0.00E+00,0.00E+00
330,19:04:35,715.6,106.8,4.47E-04,17.18,17.19,17.18,2.3,2.3,2.3,0.00E+00,6.81E-09,7.56E-10
332,19:04:36,715.6,109.4,4.47E-04,17.18,17.19,17.18,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
333,19:04:37,715.6,118.2,4.47E-04,17.19,17.22,17.2,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
335,19:04:39,715.6,111.6,4.47E-04,17.17,17.23,17.22,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
336,19:04:40,715.6,148.8,4.57E-04,17.17,17.19,17.17,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
345,19:04:45,715.6,112.8,4.27E-04,17.19,17.23,17.21,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
346,19:04:46,715.6,122.6,4.27E-04,17.23,17.25,17.23,0.6,0.6,0.6,0.00E+00,0.00E+00,0.00E+00
349,19:04:48,715.6,93.1,4.27E-04,17.22,17.25,17.23,1.3,1.8,1.5,0.00E+00,0.00E+00,0.00E+00
350,19:04:49,715.6,114.6,4.37E-04,17.2,17.22,17.21,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
351,19:04:50,715.6,117.6,4.37E-04,17.2,17.21,17.2,0.6,0.6,0.6,0.00E+00,0.00E+00,0.00E+00
353,19:04:51,715.6,119.4,4.37E-04,17.21,17.22,17.21,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
356,19:04:53,715.6,94.1,4.37E-04,17.21,17.22,17.21,0.7,1.5,1.1,0.00E+00,0.00E+00,0.00E+00
357,19:04:54,715.6,128.6,4.27E-04,17.22,17.22,17.22,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
360,19:04:56,715.6,119.5,4.27E-04,17.22,17.23,17.22,0.3,0.4,0.3,0.00E+00,0.00E+00,0.00E+00
364,19:04:58,715.6,123.2,4.37E-04,17.22,17.22,17.22,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
365,19:04:59,715.6,111.8,4.37E-04,17.22,17.22,17.22,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
368,19:05:01,715.6,103.2,4.37E-04,17.21,17.23,17.22,2.2,2.9,2.5,0.00E+00,0.00E+00,0.00E+00
369,19:05:02,715.6,138.2,4.17E-04,17.23,17.23,17.23,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
372,19:05:03,715.6,115.4,4.27E-04,17.23,17.23,17.23,1.9,2,1.9,0.00E+00,0.00E+00,0.00E+00
376,19:05:06,715.6,114.4,4.27E-04,17.23,17.24,17.23,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
377,19:05:07,715.6,125.6,4.17E-04,17.24,17.24,17.24,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
379,19:05:08,715.6,114.2,4.37E-04,17.22,17.24,17.23,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
380,19:05:09,715.6,145.4,4.37E-04,17.22,17.23,17.22,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
383,19:05:11,715.6,118.4,4.37E-04,17.21,17.23,17.22,0.4,0.4,0.4,0.00E+00,0.00E+00,0.00E+00
384,19:05:12,715.6,97.2,4.27E-04,17.21,17.22,17.21,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
387,19:05:14,715.6,120.6,4.37E-04,17.21,17.23,17.21,0.7,1.5,1.1,0.00E+00,0.00E+00,0.00E+00
389,19:05:15,715.6,99.6,4.27E-04,17.23,17.23,17.23,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
391,19:05:16,715.6,127,4.37E-04,17.22,17.23,17.22,3,3,3,0.00E+00,0.00E+00,0.00E+00
393,19:05:18,715.6,108.6,4.27E-04,17.2,17.22,17.21,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
395,19:05:20,715.6,135.2,4.37E-04,17.22,17.22,17.22,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
401,19:05:23,715.6,101.2,4.37E-04,17.21,17.22,17.21,1.2,2.3,1.7,0.00E+00,0.00E+00,0.00E+00
404,19:05:25,715.6,120.2,4.47E-04,17.2,17.21,17.2,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
408,19:05:28,715.6,126.4,4.47E-04,17.19,17.2,17.19,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
409,19:05:29,715.6,114.4,4.47E-04,17.2,17.2,17.2,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
412,19:05:31,715.6,89.7,4.47E-04,17.19,17.2,17.19,0.7,1.2,0.9,0.00E+00,0.00E+00,0.00E+00
416,19:05:33,715.6,113.8,4.27E-04,17.19,17.23,17.2,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
417,19:05:34,715.6,103.6,4.27E-04,17.22,17.23,17.22,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
419,19:05:35,715.6,113.4,4.47E-04,17.19,17.22,17.2,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
420,19:05:36,715.6,112.6,4.47E-04,17.19,17.22,17.21,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
421,19:05:37,715.6,120.8,4.17E-04,17.22,17.25,17.22,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
423,19:05:38,715.6,115,4.37E-04,17.22,17.25,17.23,0.2,1.5,0.8,0.00E+00,0.00E+00,0.00E+00
426,19:05:40,715.6,107.2,4.27E-04,17.22,17.24,17.23,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
433,19:05:45,715.6,129.2,4.37E-04,17.21,17.24,17.21,0.5,0.5,0.2,0.00E+00,0.00E+00,0.00E+00
435,19:05:46,715.6,103.8,4.37E-04,17.19,17.21,17.2,0.2,0.2,0.2,0.00E+00,0.00E+00,0.00E+00
437,19:05:47,80.2,80.2,4.47E-04,17.19,17.19,17.19,3.8,3.8,3.8,0.00E+00,0.00E+00,0.00E+00
438,19:05:48,715.6,106.4,4.47E-04,17.18,17.19,17.18,5.3,5.3,5.3,0.00E+00,0.00E+00,0.00E+00
441,19:05:50,715.6,125.4,4.47E-04,17.18,17.22,17.18,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
442,19:05:51,715.6,112.6,4.37E-04,17.2,17.22,17.21,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
444,19:05:52,715.6,110.6,4.37E-04,17.2,17.21,17.2,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
445,19:05:53,715.6,115,4.37E-04,17.21,17.21,17.21,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
447,19:05:55,715.6,116.8,4.37E-04,17.21,17.22,17.21,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
451,19:05:58,715.6,115,4.57E-04,17.18,17.21,17.19,1.5,2.5,2,0.00E+00,0.00E+00,0.00E+00
452,19:05:59,715.6,103,4.47E-04,17.19,17.21,17.19,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
454,19:06:00,715.6,103.2,4.37E-04,17.21,17.22,17.21,3.9,3.9,3.9,0.00E+00,7.07E-09,4.71E-10
455,19:06:01,715.6,107.2,4.37E-04,17.21,17.22,17.21,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
458,19:06:03,715.6,102.8,4.47E-04,17.19,17.21,17.19,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
459,19:06:04,715.6,124.6,4.47E-04,17.19,17.21,17.19,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
462,19:06:06,715.6,139.2,4.37E-04,17.21,17.22,17.21,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
466,19:06:08,149,149,4.47E-04,17.2,17.2,17.2,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
467,19:06:09,715.6,122.6,4.37E-04,17.2,17.24,17.21,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
470,19:06:11,715.6,79.2,4.27E-04,17.22,17.24,17.22,1.7,2.4,2,0.00E+00,0.00E+00,0.00E+00
471,19:06:12,715.6,121.8,4.37E-04,17.19,17.22,17.21,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
474,19:06:14,715.6,116.6,4.27E-04,17.19,17.22,17.21,1.2,2.8,2,0.00E+00,0.00E+00,0.00E+00
